Process,Branch,Variant,Attribution,ProbabilityBin,Rounds,Pieces,Passed,PredictedPass,ObservedRate,PredictedRate
Stone Setting,First pass,ridge_expanded_pieces,single,"(0.7, 0.8]",56,506.0,433.0,378.4575155700694,0.8557312252964426,0.7479397540910463
Stone Setting,First pass,ridge_expanded_pieces,single,"(0.8, 0.9]",19,244.0,219.0,205.2588355268065,0.8975409836065574,0.8412247357656004
Stone Setting,First pass,ridge_expanded_pieces,team,"(0.4, 0.5]",2,7.0,1.0,3.044874221065621,0.14285714285714285,0.434982031580803
Stone Setting,First pass,ridge_expanded_pieces,team,"(0.5, 0.6]",4,8.0,8.0,4.454892840935448,1.0,0.556861605116931
Stone Setting,First pass,ridge_expanded_pieces,team,"(0.6, 0.7]",1,1.0,0.0,0.6233008927500396,0.0,0.6233008927500396
Stone Setting,First pass,ridge_expanded_pieces,team,"(0.7, 0.8]",1,1.0,0.0,0.7014777004391324,0.0,0.7014777004391324
Stone Setting,First pass,ridge_expanded_pieces,unknown,"(0.7, 0.8]",12,41.0,19.0,31.47771204577878,0.4634146341463415,0.7677490742872873
Stone Setting,First pass,ridge_expanded_pieces,unknown,"(0.8, 0.9]",26,102.0,52.0,87.21841688910004,0.5098039215686274,0.8550825185205886
Stone Setting,First pass,ridge_single_capped,single,"(0.4, 0.5]",11,42.0,14.0,19.536331090701673,0.3333333333333333,0.46515074025480174
Stone Setting,First pass,ridge_single_capped,single,"(0.5, 0.6]",41,254.0,104.0,140.7658068586967,0.4094488188976378,0.5541960899948689
Stone Setting,First pass,ridge_single_capped,single,"(0.6, 0.7]",63,451.0,312.0,296.4261273154793,0.6917960088691796,0.6572641403890893
Stone Setting,First pass,ridge_single_capped,single,"(0.7, 0.8]",53,426.0,374.0,322.10019513066044,0.8779342723004695,0.7561037444381701
Stone Setting,First pass,ridge_single_capped,single,"(0.8, 0.9]",14,200.0,183.0,166.24051213372172,0.915,0.8312025606686086
Stone Setting,First pass,ridge_single_capped,team,"(0.5, 0.6]",2,7.0,1.0,3.5941587501341736,0.14285714285714285,0.5134512500191677
Stone Setting,First pass,ridge_single_capped,team,"(0.6, 0.7]",5,9.0,8.0,5.710377233961291,0.8888888888888888,0.6344863593290323
Stone Setting,First pass,ridge_single_capped,team,"(0.7, 0.8]",1,1.0,0.0,0.7477275461022033,0.0,0.7477275461022033
Stone Setting,First pass,ridge_single_capped,unknown,"(0.5, 0.6]",9,18.0,6.0,10.290594506353674,0.3333333333333333,0.5716996947974263
Stone Setting,First pass,ridge_single_capped,unknown,"(0.6, 0.7]",22,66.0,34.0,44.06284799496652,0.5151515151515151,0.6676189090146442
Stone Setting,First pass,ridge_single_capped,unknown,"(0.7, 0.8]",7,59.0,31.0,44.6805968788649,0.5254237288135594,0.7572982521841508
Stone Setting,First pass,ridge_single_equal_round,single,"(-0.001, 0.1]",5,10.0,5.0,0.4145294811299055,0.5,0.04145294811299055
Stone Setting,First pass,ridge_single_equal_round,single,"(0.1, 0.2]",12,86.0,42.0,15.01558607948399,0.4883720930232558,0.17459983813353477
Stone Setting,First pass,ridge_single_equal_round,single,"(0.2, 0.3]",4,11.0,0.0,2.9399953133937906,0.0,0.2672723012176173
Stone Setting,First pass,ridge_single_equal_round,single,"(0.3, 0.4]",17,81.0,27.0,30.93663049108557,0.3333333333333333,0.3819337097664885
Stone Setting,First pass,ridge_single_equal_round,single,"(0.4, 0.5]",36,288.0,177.0,133.6863062523531,0.6145833333333334,0.464188563376226
Stone Setting,First pass,ridge_single_equal_round,single,"(0.5, 0.6]",14,89.0,42.0,47.48018660969271,0.47191011235955055,0.533485242805536
Stone Setting,First pass,ridge_single_equal_round,single,"(0.6, 0.7]",18,146.0,104.0,97.68982558010885,0.7123287671232876,0.6691083943843071
Stone Setting,First pass,ridge_single_equal_round,single,"(0.7, 0.8]",40,305.0,265.0,227.24918300155798,0.8688524590163934,0.7450792885296983
Stone Setting,First pass,ridge_single_equal_round,single,"(0.8, 0.9]",31,237.0,213.0,202.79584738239902,0.8987341772151899,0.8556786809383925
Stone Setting,First pass,ridge_single_equal_round,single,"(0.9, 1.0]",5,120.0,112.0,111.44194543224198,0.9333333333333333,0.9286828786020165
Stone Setting,First pass,ridge_single_equal_round,team,"(-0.001, 0.1]",1,3.0,0.0,0.1385497242872748,0.0,0.0461832414290916
Stone Setting,First pass,ridge_single_equal_round,team,"(0.4, 0.5]",3,8.0,5.0,3.5765191256643085,0.625,0.44706489070803856
Stone Setting,First pass,ridge_single_equal_round,team,"(0.5, 0.6]",3,5.0,4.0,2.655828973731589,0.8,0.5311657947463179
Stone Setting,First pass,ridge_single_equal_round,team,"(0.7, 0.8]",1,1.0,0.0,0.7104207981193813,0.0,0.7104207981193813
Stone Setting,First pass,ridge_single_equal_round,unknown,"(-0.001, 0.1]",2,3.0,1.0,0.1749615747125865,0.3333333333333333,0.0583205249041955
Stone Setting,First pass,ridge_single_equal_round,unknown,"(0.1, 0.2]",1,1.0,1.0,0.1529050125439576,1.0,0.1529050125439576
Stone Setting,First pass,ridge_single_equal_round,unknown,"(0.2, 0.3]",4,15.0,10.0,3.937183900006646,0.6666666666666666,0.26247892666710976
Stone Setting,First pass,ridge_single_equal_round,unknown,"(0.3, 0.4]",2,4.0,1.0,1.4365087743556022,0.25,0.35912719358890055
Stone Setting,First pass,ridge_single_equal_round,unknown,"(0.5, 0.6]",17,37.0,15.0,20.518688209081013,0.40540540540540543,0.5545591407859733
Stone Setting,First pass,ridge_single_equal_round,unknown,"(0.6, 0.7]",5,24.0,12.0,15.51442648465023,0.5,0.6464344368604262
Stone Setting,First pass,ridge_single_equal_round,unknown,"(0.7, 0.8]",3,20.0,15.0,15.736007571198131,0.75,0.7868003785599066
Stone Setting,First pass,ridge_single_equal_round,unknown,"(0.8, 0.9]",4,39.0,16.0,31.715696682291306,0.41025641025641024,0.8132229918536232
Stone Setting,First pass,ridge_single_pieces,single,"(0.3, 0.4]",1,3.0,0.0,1.091545797041948,0.0,0.36384859901398264
Stone Setting,First pass,ridge_single_pieces,single,"(0.4, 0.5]",9,34.0,11.0,16.0382943027629,0.3235294117647059,0.47171453831655585
Stone Setting,First pass,ridge_single_pieces,single,"(0.5, 0.6]",38,189.0,92.0,103.68570850582658,0.48677248677248675,0.5486016323059607
Stone Setting,First pass,ridge_single_pieces,single,"(0.6, 0.7]",59,413.0,250.0,266.97793687382915,0.6053268765133172,0.6464356825032183
Stone Setting,First pass,ridge_single_pieces,single,"(0.7, 0.8]",56,490.0,415.0,367.5634453543557,0.8469387755102041,0.7501294803150116
Stone Setting,First pass,ridge_single_pieces,single,"(0.8, 0.9]",19,244.0,219.0,205.2050517489873,0.8975409836065574,0.8410043104466692
Stone Setting,First pass,ridge_single_pieces,team,"(0.5, 0.6]",2,7.0,1.0,3.6156136180901393,0.14285714285714285,0.5165162311557342
Stone Setting,First pass,ridge_single_pieces,team,"(0.6, 0.7]",4,8.0,8.0,5.092093604022276,1.0,0.6365117005027845
Stone Setting,First pass,ridge_single_pieces,team,"(0.7, 0.8]",2,2.0,0.0,1.4633607383247313,0.0,0.7316803691623657
Stone Setting,First pass,ridge_single_pieces,unknown,"(0.5, 0.6]",6,11.0,4.0,6.256878579065857,0.36363636363636365,0.5688071435514416
Stone Setting,First pass,ridge_single_pieces,unknown,"(0.6, 0.7]",11,43.0,24.0,28.13090670497168,0.5581395348837209,0.65420713267376
Stone Setting,First pass,ridge_single_pieces,unknown,"(0.7, 0.8]",21,89.0,43.0,66.79867504219051,0.48314606741573035,0.7505469105864102
Stone Setting,Rework,group_only_all,single,"(0.8, 0.9]",1,2.0,2.0,1.7918723248554604,1.0,0.8959361624277302
Stone Setting,Rework,group_only_all,single,"(0.9, 1.0]",16,51.0,41.0,46.57621974724235,0.803921568627451,0.9132592107302421
Stone Setting,Rework,group_only_all,team,"(0.9, 1.0]",1,1.0,1.0,0.9028128772644728,1.0,0.9028128772644728
Stone Setting,Rework,group_only_all,unknown,"(0.8, 0.9]",13,40.0,36.0,34.32148228344667,0.9,0.8580370570861667
Stone Setting,Rework,group_only_all,unknown,"(0.9, 1.0]",118,384.0,353.0,350.59591467569714,0.9192708333333334,0.9130101944679613
Stone Setting,Rework,legacy_1000,single,"(0.6, 0.7]",16,51.0,41.0,34.23761503901197,0.803921568627451,0.6713257850786661
Stone Setting,Rework,legacy_1000,single,"(0.7, 0.8]",1,2.0,2.0,1.5840734101501863,1.0,0.7920367050750932
Stone Setting,Rework,legacy_1000,team,"(0.6, 0.7]",1,1.0,1.0,0.6713257789123335,1.0,0.6713257789123335
Stone Setting,Rework,legacy_1000,unknown,"(0.6, 0.7]",117,396.0,364.0,265.76338007032854,0.9191919191919192,0.6711196466422438
Stone Setting,Rework,legacy_1000,unknown,"(0.7, 0.8]",14,28.0,25.0,22.177027661957815,0.8928571428571429,0.7920367022127791
Stone Setting,Rework,legacy_5000,single,"(0.6, 0.7]",16,51.0,41.0,34.23761503901197,0.803921568627451,0.6713257850786661
Stone Setting,Rework,legacy_5000,single,"(0.7, 0.8]",1,2.0,2.0,1.5840734101501863,1.0,0.7920367050750932
Stone Setting,Rework,legacy_5000,team,"(0.6, 0.7]",1,1.0,1.0,0.6713257789123335,1.0,0.6713257789123335
Stone Setting,Rework,legacy_5000,unknown,"(0.6, 0.7]",117,396.0,364.0,265.76338007032854,0.9191919191919192,0.6711196466422438
Stone Setting,Rework,legacy_5000,unknown,"(0.7, 0.8]",14,28.0,25.0,22.177027661957815,0.8928571428571429,0.7920367022127791
Stone Setting,Rework,ridge_expanded_equal_round,single,"(0.6, 0.7]",2,3.0,3.0,2.0618763784897793,1.0,0.6872921261632597
Stone Setting,Rework,ridge_expanded_equal_round,single,"(0.7, 0.8]",5,25.0,19.0,18.600822155658893,0.76,0.7440328862263557
Stone Setting,Rework,ridge_expanded_equal_round,single,"(0.8, 0.9]",9,20.0,16.0,16.93524986339093,0.8,0.8467624931695464
Stone Setting,Rework,ridge_expanded_equal_round,single,"(0.9, 1.0]",1,5.0,5.0,4.543128463523274,1.0,0.9086256927046549
Stone Setting,Rework,ridge_expanded_equal_round,team,"(0.4, 0.5]",1,1.0,1.0,0.4691174279057498,1.0,0.4691174279057498
Stone Setting,Rework,ridge_expanded_equal_round,unknown,"(0.9, 1.0]",131,424.0,389.0,394.8218414458255,0.9174528301886793,0.9311835883156262
Stone Setting,Rework,ridge_expanded_pieces,single,"(0.7, 0.8]",12,26.0,16.0,20.40140468452614,0.6153846153846154,0.784669410943313
Stone Setting,Rework,ridge_expanded_pieces,single,"(0.8, 0.9]",5,27.0,27.0,22.070127516405663,1.0,0.8174121302372468
Stone Setting,Rework,ridge_expanded_pieces,team,"(0.6, 0.7]",1,1.0,1.0,0.6979498110989438,1.0,0.6979498110989438
Stone Setting,Rework,ridge_expanded_pieces,unknown,"(0.8, 0.9]",11,33.0,31.0,29.279143144557487,0.9393939393939394,0.8872467619562875
Stone Setting,Rework,ridge_expanded_pieces,unknown,"(0.9, 1.0]",120,391.0,358.0,364.31382590964563,0.9156010230179028,0.9317489153699376
Stone Setting,Rework,ridge_single_capped,single,"(0.2, 0.3]",1,1.0,1.0,0.2855162599993875,1.0,0.2855162599993875
Stone Setting,Rework,ridge_single_capped,single,"(0.3, 0.4]",1,2.0,2.0,0.6354343155083592,1.0,0.3177171577541796
Stone Setting,Rework,ridge_single_capped,single,"(0.5, 0.6]",2,2.0,2.0,1.1800153824227841,1.0,0.5900076912113921
Stone Setting,Rework,ridge_single_capped,single,"(0.6, 0.7]",3,23.0,17.0,14.78863852755281,0.7391304347826086,0.6429842838066439
Stone Setting,Rework,ridge_single_capped,single,"(0.8, 0.9]",1,3.0,3.0,2.462823347537771,1.0,0.8209411158459238
Stone Setting,Rework,ridge_single_capped,single,"(0.9, 1.0]",9,22.0,18.0,21.162638014617677,0.8181818181818182,0.9619380915735308
Stone Setting,Rework,ridge_single_capped,team,"(0.6, 0.7]",1,1.0,1.0,0.6550141208858351,1.0,0.6550141208858351
Stone Setting,Rework,ridge_single_capped,unknown,"(0.4, 0.5]",6,11.0,10.0,5.108427027957541,0.9090909090909091,0.4644024570870492
Stone Setting,Rework,ridge_single_capped,unknown,"(0.5, 0.6]",1,1.0,1.0,0.5914884956063722,1.0,0.5914884956063722
Stone Setting,Rework,ridge_single_capped,unknown,"(0.6, 0.7]",60,244.0,229.0,161.47201989605244,0.9385245901639344,0.6617705733444772
Stone Setting,Rework,ridge_single_capped,unknown,"(0.7, 0.8]",7,18.0,15.0,14.170065910199774,0.8333333333333334,0.7872258838999875
Stone Setting,Rework,ridge_single_capped,unknown,"(0.8, 0.9]",13,36.0,34.0,30.485320927704507,0.9444444444444444,0.8468144702140141
Stone Setting,Rework,ridge_single_capped,unknown,"(0.9, 1.0]",44,114.0,100.0,109.53709007309378,0.8771929824561403,0.9608516673078402
Stone Setting,Rework,ridge_single_equal_round,single,"(0.2, 0.3]",1,1.0,1.0,0.2868474097008182,1.0,0.2868474097008182
Stone Setting,Rework,ridge_single_equal_round,single,"(0.3, 0.4]",1,2.0,2.0,0.645213084665634,1.0,0.322606542332817
Stone Setting,Rework,ridge_single_equal_round,single,"(0.6, 0.7]",5,25.0,19.0,15.354137347142597,0.76,0.6141654938857039
Stone Setting,Rework,ridge_single_equal_round,single,"(0.8, 0.9]",2,6.0,6.0,5.155088045814771,1.0,0.8591813409691285
Stone Setting,Rework,ridge_single_equal_round,single,"(0.9, 1.0]",8,19.0,15.0,18.06763644742623,0.7894736842105263,0.9509282340750648
Stone Setting,Rework,ridge_single_equal_round,team,"(0.6, 0.7]",1,1.0,1.0,0.6366637046117383,1.0,0.6366637046117383
Stone Setting,Rework,ridge_single_equal_round,unknown,"(0.4, 0.5]",6,11.0,10.0,5.21147604651532,0.9090909090909091,0.4737705496832109
Stone Setting,Rework,ridge_single_equal_round,unknown,"(0.5, 0.6]",1,1.0,1.0,0.5794841547910069,1.0,0.5794841547910069
Stone Setting,Rework,ridge_single_equal_round,unknown,"(0.6, 0.7]",60,244.0,229.0,161.39844550217538,0.9385245901639344,0.6614690389433417
Stone Setting,Rework,ridge_single_equal_round,unknown,"(0.7, 0.8]",4,9.0,9.0,7.016644228512245,1.0,0.7796271365013605
Stone Setting,Rework,ridge_single_equal_round,unknown,"(0.8, 0.9]",42,122.0,106.0,105.53120561873747,0.8688524590163934,0.865009882120799
Stone Setting,Rework,ridge_single_equal_round,unknown,"(0.9, 1.0]",18,37.0,34.0,35.03910302707464,0.918918918918919,0.9470027845155308
Stone Setting,Rework,ridge_single_pieces,single,"(0.2, 0.3]",1,1.0,1.0,0.2855515669026457,1.0,0.2855515669026457
Stone Setting,Rework,ridge_single_pieces,single,"(0.3, 0.4]",1,2.0,2.0,0.6357108859615972,1.0,0.3178554429807986
Stone Setting,Rework,ridge_single_pieces,single,"(0.5, 0.6]",2,2.0,2.0,1.1786242559276716,1.0,0.5893121279638358
Stone Setting,Rework,ridge_single_pieces,single,"(0.6, 0.7]",3,23.0,17.0,14.853598276653589,0.7391304347826086,0.6458086207240691
Stone Setting,Rework,ridge_single_pieces,single,"(0.8, 0.9]",1,3.0,3.0,2.4629841905271332,1.0,0.8209947301757111
Stone Setting,Rework,ridge_single_pieces,single,"(0.9, 1.0]",9,22.0,18.0,21.163120033428203,0.8181818181818182,0.9619600015194638
Stone Setting,Rework,ridge_single_pieces,team,"(0.6, 0.7]",1,1.0,1.0,0.655424326580424,1.0,0.655424326580424
Stone Setting,Rework,ridge_single_pieces,unknown,"(0.4, 0.5]",6,11.0,10.0,5.10240977147239,0.9090909090909091,0.46385543377021726
Stone Setting,Rework,ridge_single_pieces,unknown,"(0.5, 0.6]",1,1.0,1.0,0.5916290625552316,1.0,0.5916290625552316
Stone Setting,Rework,ridge_single_pieces,unknown,"(0.6, 0.7]",60,244.0,229.0,161.50031436990355,0.9385245901639344,0.6618865343028834
Stone Setting,Rework,ridge_single_pieces,unknown,"(0.7, 0.8]",7,18.0,15.0,14.163485241593916,0.8333333333333334,0.786860291199662
Stone Setting,Rework,ridge_single_pieces,unknown,"(0.8, 0.9]",13,36.0,34.0,30.486923209267953,0.9444444444444444,0.8468589780352209
Stone Setting,Rework,ridge_single_pieces,unknown,"(0.9, 1.0]",44,114.0,100.0,109.55336762309496,0.8771929824561403,0.9609944528341663
